Client_ID,Address_1,Address_2,Zipcode
C00003541,8166 Plymouth Street,,1111
C00003542,37 Franklin St.,,40579
C00003543,9732 W. Kirkland Lane,,45218
C00003544,9104 Roosevelt Street,,10090
C00003545,9588 Columbia Dr.,,42605
C00003546,463 Blackburn St.,,43997
C00003547,687 Pearl Court,,10278
C00003548,282 Indian Summer Lane,,10159
C00003549,311 South Nichols Lane,,48077
C00003550,64 E. Rockville Ave.,,49713
C00003552,986 Maple Rd.,,40396
C00003554,9344 Purple Finch Lane,,41097
C00003555,7642 Talbot Dr.,,41362
C00003556,8825 West George St.,,40193
C00003557,8365 Marlborough Road,,49743
C00003558,2 Cleveland St.,,49223
C00003559,75 Oakwood Lane,,2742
C00003560,8310 Overlook Road,,2743
C00003562,39 Sulphur Springs Dr.,,10010
C00003563,8950 Westminster Road,,10154
C00003564,67 South Princess Road,,49302
C00003565,392 Stonybrook Drive,,46477
C00003566,157 Oak Ave.,,2468
C00003567,9137 Shadow Brook St.,,10022
C00003568,62 South Riverside Lane,,10165
C00003569,8074 SE. Brewery Street,,42954
C00003570,7 Heather Lane,,43497
C00003571,84 East High Noon Street,,41649
C00003572,810 Pineknoll Street,,1615
C00003573,636 Fremont Street,,45195
C00003574,529 Hill St.,,44548
C00003575,274 Gonzales Drive,,2163
C00003576,8 Linda Street,,10153
C00003577,38 Atlantic St.,,41187
C00003578,24 Devon St.,,43734
C00003579,8350 4th St.,,44564
C00003580,8222 Locust Ave.,,44864
C00003581,85 Third St.,,44440
C00003582,472 Lafayette Court,,41376
C00003583,318 Anderson St.,,40069
C00003584,358 Rocky River Rd.,,48302
C00003585,8337 S. Indian Summer Drive,,45097
C00003586,7385 Wild Rose Street,,1905
C00003587,4 Galvin St.,,1905
C00003588,8 East Swanson Dr.,,10705
C00003589,60 Orange Street,,48673
C00003590,8 St Paul Street,,48507
C00003591,215 Cambridge Rd.,,44229
C00003592,210 West Gulf Street,,42659
C00003594,79 Brookside Dr.,,49661
C00003595,8483 Campfire Lane,,42483
C00003596,1 Albany Ave.,,49912
C00003597,38 Sulphur Springs St.,,40477
C00003598,73 Summer Ave.,,43829
C00003599,8946 Glen Ridge Court,,49618
C00003600,969 York St.,,46701
C00003601,6 Pendergast Rd.,,48291
C00003602,4 N. Hill Ave.,,49778
C00003603,8266 York Dr.,,49320
C00003605,75 E. Boston Drive,,2143
C00003606,95 Prince Street,,47753
C00003607,9 S. Princess Drive,,46130
C00003608,122 East Wakehurst Street,,43335
C00003609,7898 East Garfield Rd.,,48893
C00003610,7677 Rockcrest Drive,,48375
C00003611,498 Philmont Drive,,41045
C00003612,719 Redwood Road,,40563
C00003613,614 Court Drive,,42341
C00003614,8770 North Valley View Dr.,,46461
C00003615,8062 53rd St.,,10006
C00003616,8398 W. Cooper St.,,13251
C00003617,28 Spruce Street,,1118
C00003618,8157 Squaw Creek St.,,47789
C00003619,7493 Arnold Ave.,,45400
C00003620,140 East Summit Ave.,,47213
C00003621,698 Maiden St.,,45629
C00003622,296 Devon Lane,,47475
C00003623,308 Van Dyke Street,,40259
C00003624,302 Arrowhead St.,,10101
C00003627,60 South James Street,,40671
C00003628,824 Devonshire St.,,47951
C00003629,9874 Lake Forest Dr.,,42289
C00003630,565 Sage Street,,42200
C00003631,269 Rockland Ave.,,42215
C00003632,8387 N. Pierce Rd.,,45604
C00003633,8084 Brookside Rd.,,41896
C00003634,7831 Courtland Rd.,,10007
C00003635,40 North Studebaker Drive,,10166
C00003636,7236 Logan Ave.,,48269
C00003637,7996 North South Lane,,46301
C00003638,976 Third St.,,28277
C00003639,579 Amerige St.,,48274
C00003640,8260 High Court,,14651
C00003641,8741 NW. Young Street,,14652
C00003642,97 Greenrose St.,,42486
C00003643,61 West Academy St.,,45650
C00003644,7571 Sunnyslope Street,,14653
C00003645,158 Cherry Court,,48355
C00003646,593 John Street,,42996
C00003647,7280 Roberts Lane,,48538
C00003648,111 Elm Lane,,44048
C00003649,79 Brookside Street,,48485
C00003650,7464 High Noon Lane,,44565
C00003651,7725 Ridgeview Avenue,,47347
C00003652,91 Courtland Rd.,,10022
C00003653,33 Foxrun Lane,,10199
C00003654,840 Morris Street,,49846
C00003655,821 Brook Ave.,,2269
C00003656,204 Glenridge St.,,41693
C00003657,30 S. Stonybrook Ave.,,47269
C00003658,36 E. Clinton St.,,2305
C00003659,93 Wood Street,,48452
C00003660,70 East Liberty Drive,,2495
C00003661,970 Trout Lane,,1119
C00003662,244 Westminster Road,,44510
C00003663,8963 Rockland Lane,,1840
C00003664,387 Mill Ave.,,1840
C00003667,9018 Carson Dr.,,43067
C00003668,7737 East Golf Drive,,45630
C00003669,8334 West Acacia Rd.,,42592
C00003670,61 Sutor Street,,42108
C00003671,269 Sheffield Street,,42028
C00003672,655 Queen St.,,46266
C00003673,799 Kingston Drive,,10282
C00003674,24 Court St.,,46665
C00003675,918 Beechwood Avenue,,46564
C00003676,524 Armstrong Lane,,44985
C00003677,94 NW. Glenridge Ave.,,46830
C00003678,8694 S. Colonial Dr.,,10261
C00003679,18 North Cardinal Dr.,,41834
C00003680,7606 Pilgrim Lane,,42310
C00003681,86 Sussex Road,,10118
C00003682,79 Elm Drive,,10021
C00003683,9950 Brook Ave.,,48599
C00003684,9643 Virginia Street,,46471
C00003685,907 Strawberry St.,,48582
C00003686,7067 Old Marconi Road,,2720
C00003687,7623 North Hillside Street,,39862
C00003688,474 Summit St.,,33993
C00003689,510 Essex Drive,,2266
C00003690,23 Howard St.,,41368
C00003691,51 Stillwater St.,,44191
C00003693,207 Glenholme Ave.,,43572
C00003694,548 S. Theatre Circle,,49285
C00003695,8649 E. San Carlos Ave.,,1851
C00003696,331 Plumb Branch Dr.,,1851
C00003697,9393 Lexington Drive,,2222
C00003698,7975 Deerfield Road,,46311
C00003699,64 Addison Dr.,,10159
C00003700,477 West Fairway Ave.,,10031
C00003701,28 Elmwood Street,,47508
C00003702,3 Glen Eagles St.,,10705
C00003703,456 West Shipley Drive,,42114
C00003704,37 Second Rd.,,1840
C00003705,93 South William St.,,10024
C00003707,9260 Hickory Ave.,,43509
C00003708,633C Anderson St.,,42422
C00003709,28 Pin Oak St.,,40796
C00003710,334 Cardinal St.,,2171
C00003711,28 East Evergreen Ave.,,47928
C00003712,11 Westport St.,,2140
C00003713,9016 E. Deerfield Drive,,44385
C00003714,57 Edgewood Drive,,47570
C00003716,117 Pheasant St.,,48636
C00003717,342 Miller Street,,2144
C00003718,8779 Briarwood St.,,2144
C00003719,122 Livingston Street,,41708
C00003720,936 Livingston Street,,45355
C00003721,29 E. Beach Drive,,46506
C00003722,79 Peachtree Avenue,,10282
C00003723,696 Goldfield Ave.,,44680
C00003724,28 Bowman St.,,2744
C00003727,788 Roberts St.,,42511
C00003728,9769 North Boston Dr.,,46265
C00003729,7094 Rockledge Road,,42659
C00003730,50 South Ramblewood Dr.,,2171
C00003732,56 Edgemont Dr.,,48064
C00003733,9898 Old Cypress St.,,10040
C00003734,8826 Cooper St.,,42883
C00003735,517 Cottage Road,,41335
C00003736,8293 Hill Field Street,,46812
C00003737,372 Canal Road,,47928
C00003738,4 Atlantic Road,,10199
C00003739,798 Fairground Ave.,,48885
C00003740,66 Cobblestone Drive,,45367
C00003741,76 West Fairway Ave.,,47982
C00003742,57 Marconi Ave.,,2141
C00003743,67 North Branch Court,,2142
C00003745,548 South Edgemont Lane,,40224
C00003746,9012 S. Manhattan Dr.,,42330
C00003747,84 Jackson Street,,10081
C00003748,12 Ivy Drive,,2171
C00003749,9350 Goldfield Rd.,,2460
C00003750,9713 Rockland Lane,,10027
C00003751,9623 Walt Whitman St.,,40348
C00003752,490 Bald Hill Ave.,,41529
C00003753,965 Devonshire Ave.,,10118
C00003754,8296 Colonial Dr.,,10165
C00003755,457 Oklahoma Street,,40580
C00003756,335 Beacon Street,,41701
C00003757,216 East Squaw Creek Lane,,44335
C00003758,9550 Bald Hill St.,,47970
C00003759,757 Mayfair Drive,,41839
C00003760,218 Glenwood Drive,,45917
C00003761,383 Hartford Lane,,1603
C00003762,7 Dunbar St.,,1905
C00003763,13 Cleveland St.,,44990
C00003764,34 S. Circle Road,,44675
C00003765,188 South Van Dyke Drive,,46881
C00003766,8476 Walnutwood Lane,,10281
C00003767,8347 East St Margarets Dr.,,43324
C00003768,6 Paris Hill Street,,42734
C00003769,9 South Newcastle Ave.,,47815
C00003770,60 N. Proctor St.,,46299
C00003771,34 Plumb Branch St.,,1604
C00003772,405 North Grandrose St.,,1601
C00003773,1 South Arnold St.,,47914
C00003774,9149 NE. Fieldstone Avenue,,10259
C00003775,679 Cemetery Lane,,43972
C00003776,976 Bear Hill Circle,,47552
C00003777,9118 N. Sycamore Street,,49702
C00003779,389 Hill Drive,,40150
C00003780,201 North St Louis Drive,,46831
C00003781,41 Front Ave.,,48388
C00003782,9344 Cemetery St.,,10166
C00003783,7796 N. Union Street,,10002
C00003784,326 West Shady Ave.,,10150
C00003785,849 Marshall Dr.,,49798
C00003786,426 Glenholme Drive,,42216
C00003787,7762 Bradford Street,,45668
C00003788,8552 Constitution Drive,,2140
C00003789,7181 Brewery St.,,42835
C00003790,845 Bayberry Rd.,,1602
C00003791,9553 Lakewood Lane,,42809
C00003792,9174 E. Marshall Drive,,42511
C00003793,383 Riverview St.,,40443
C00003794,5 Gulf Street,,46166
C00003795,516 Howard St.,,43286
C00003796,529 Bridle St.,,47581
C00003797,70 West Brandywine Dr.,,44198
C00003798,33 Illinois St.,,10170
C00003799,96 Myers Street,,43495
C00003800,9469 North Surrey Ave.,,42146
C00003801,53 Shipley Road,,47773
C00003802,7011 Pacific Ave.,,49254
C00003803,7018 Applegate Dr.,,10103
C00003804,9467 West Hillcrest Rd.,,10005
C00003805,7079 Addison Street,,49333
C00003806,226 Elm St.,,49973
C00003807,8497 N. Corona Court,,40361
C00003808,3 Grant St.,,2745
C00003811,24 Court Drive,,48853
C00003812,434 Leeton Ridge Street,,10043
C00003813,267 Plymouth St.,,40029
C00003814,671 Sleepy Hollow St.,,10008
C00003815,7944 Race St.,,48561
C00003816,620 Central St.,,10259
C00003817,336 Belmont Ave.,,13252
C00003818,50 Mechanic St.,,2144
C00003819,4 South High Noon St.,,2144
C00003821,365 Bedford St.,,43072
C00003822,978 Gainsway Ave.,,1603
C00003823,65B Wall Ave.,,43106
C00003824,794 E. La Sierra St.,,48813
C00003825,39 Dogwood Street,,46247
C00003826,35 N. Spruce Court,,46697
C00003827,697 Lakewood Dr.,,40318
C00003829,6 Hamilton Circle,,2171
C00003830,7 Kingston St.,,40807
C00003831,9731 Peg Shop Court,,45232
C00003832,16 Longbranch Dr.,,40701
C00003833,7848 S. Glen Creek Dr.,,47584
C00003834,8244 Ridgeview St.,,10175
C00003835,884 North Heather Ave.,,14260
C00003836,97 Lantern Avenue,,13261
C00003837,82 Fairground Street,,47630
C00003838,9233 Buttonwood St.,,2461
C00003839,628 Stonybrook Court,,2462
C00003840,8257 Rockville Street,,14223
C00003841,8273 Main Road,,45816
C00003842,392 Woodside Circle,,41213
C00003843,8226 Shadow Brook St.,,41740
C00003844,9967 Harrison Ave.,,2144
C00003845,444 Helen Ave.,,10281
C00003846,9091 Clinton Rd.,,46157
C00003847,9201 Pacific Drive,,46320
C00003848,60 Mayfair Ave.,,44931
C00003849,389 Rosewood St.,,10177
C00003850,53 North High Ridge Rd.,,42754
C00003851,37 Grant Drive,,49098
C00003852,912 Clinton Drive,,49654
C00003853,9855C Catherine St.,,2171
C00003854,751 Ridge Street,,42379
C00003855,850 Acacia Ave.,,40712
C00003856,23 Fairground St.,,10101
C00003857,668 Arlington Road,,40138
C00003858,9594 County St.,,48268
C00003859,161 Briarwood Street,,45844
C00003860,477 Highland Drive,,46154
C00003861,806 North Ketch Harbour Rd.,,40408
C00003862,8564 Center Street,,48497
C00003863,422 Ridgewood St.,,10128
C00003864,62 W. Shady St.,,10102
C00003865,7979 Gainsway Drive,,14692
C00003866,70 West Lakeshore Street,,14694
C00003868,74 Penn Dr.,,49414
C00003869,68 Glen Creek Street,,42124
C00003870,68 Lakewood St.,,42414
C00003871,207 Dunbar Dr.,,42110
C00003872,1 S. Fordham Street,,42041
C00003873,431 New Street,,43061
C00003874,454 Sunbeam St.,,2720
C00003875,464 University Court,,10170
C00003876,12 Indian Summer Court,,10060
C00003877,53 S. Wellington Drive,,43752
C00003880,7709 Addison Court,,43037
C00003881,591 West Elmwood St.,,49717
C00003882,771 Middle River Ave.,,49187
C00003883,9341 Glendale Court,,40190
C00003884,297 Cross Ave.,,46666
C00003885,89 Sierra Street,,42498
C00003886,109 Henry St.,,40423
C00003887,912 Clark Ave.,,43176
C00003888,8 Hickory St.,,43902
C00003890,388 South Sutor Drive,,48873
C00003891,8872 Colonial Lane,,14604
C00003892,753 Washington St.,,10005
C00003893,99 Garden Street,,10165
C00003894,13 West Magnolia Ave.,,43429
C00003895,53 North William Rd.,,49204
C00003896,75 Mulberry St.,,43857
C00003897,344 NE. Saxon Dr.,,43426
C00003898,35 Carriage St.,,2746
C00003899,90 Virginia Court,,1853
C00003900,667 Sugar St.,,1853
C00003901,8568 Sunbeam St.,,1853
C00003902,938 Meadowbrook St.,,2464
C00003903,366 Glendale St.,,10007
C00003904,420 Nut Swamp St.,,47960
C00003905,7104 Maiden Court,,43207
C00003906,982 Maple Drive,,44906
C00003907,3 Princess Dr.,,10279
C00003908,388 Pleasant Road,,48171
C00003909,7236 Race Dr.,,45002
C00003910,924C N. Meadow Ave.,,48232
C00003911,93 Pennington Drive,,46893
C00003912,963C Sycamore St.,,10039
C00003913,770 Mechanic Street,,46692
C00003914,7998 Shadow Brook Street,,40714
C00003915,7887 N. Big Rock Cove Dr.,,43707
C00003916,7492 Oakland Road,,47557
C00003917,77 Edgefield St.,,49430
C00003918,53 Creek St.,,49122
C00003919,353 Annadale Lane,,45863
C00003920,968 East Shipley Rd.,,49622
C00003921,300 Rocky River Street,,49673
C00003922,48 Rockwell Drive,,10034
C00003923,7406 Goldfield Drive,,10173
C00003924,76 Marsh St.,,2141
C00003925,7062 Euclid Drive,,42804
C00003926,7145 Linden St.,,43690
C00003927,9798 East Smoky Hollow St.,,2720
C00003928,605 Pennsylvania St.,,13290
C00003929,646 Cottage St.,,40640
C00003930,34 Court Court,,10161
C00003931,9540 E. Andover St.,,10281
C00003932,997 Peachtree St.,,2171
C00003933,8 Manor Station Ave.,,2171
C00003934,95 Harrison Lane,,46370
C00003935,9846 Illinois Lane,,2144
C00003936,2 Bayport Court,,43766
C00003937,73 Riverside St.,,41034
C00003938,56 Philmont Road,,45018
C00003939,92 Middle River Road,,47275
C00003942,10 South Alton Dr.,,48791
C00003943,44 Sycamore Court,,10171
C00003944,7 E. Wild Horse Drive,,40474
C00003945,9228 Airport Avenue,,47772
C00003946,9051 Edgemont Dr.,,10022
C00003947,206 Marshall Rd.,,41613
C00003948,9424 N. Prince Street,,46276
C00003949,404 East St.,,45118
C00003950,8129 Kingston St.,,45679
C00003951,90 South Argyle Ave.,,41382
C00003952,648 Central St.,,47155
C00003953,9467 Trenton St.,,40463
C00003954,628 Pearl St.,,45178
C00003955,9905 Hamilton St.,,45309
C00003956,378 Front Dr.,,42126
C00003957,7469 Lancaster Drive,,49778
C00003958,67 South Selby Lane,,46445
C00003959,165 South Sunset Street,,45905
C00003960,8394 East 4th Street,,49831
C00003961,95 Airport St.,,40132
C00003962,6 Valley View Road,,47641
C00003963,9059 Addison Street,,10705
C00003964,7655 Summerhouse Drive,,46934
C00003965,547 Brandywine St.,,10060
C00003966,44 Oklahoma Dr.,,10060
C00003967,59 N. Thatcher Street,,41393
C00003968,12 Edgewood St.,,42714
C00003969,9168 S. Goldfield St.,,46220
C00003970,8 Old State Street,,45830
C00003971,260 Middle River Lane,,10259
C00003972,7919 Lakewood Street,,10116
C00003973,3 W. Valley Court,,10278
C00003974,869 Amerige St.,,48270
C00003975,605 Mountainview Drive,,10119
C00003976,45 Albany Street,,49930
C00003977,434 Lexington Drive,,41762
C00003978,9741 W. Lincoln Lane,,46195
C00003979,12 Fifth Ave.,,42707
C00003980,19 Country Street,,10080
C00003981,181 Rockwell Dr.,,40250
C00003982,36 Woodsman St.,,43891
C00003983,9747 Hamilton St.,,10101
C00003984,8060 Lakeshore St.,,10118
C00003985,797 Galvin Street,,14605
C00003987,30 School St.,,44222
C00003988,17 Redwood St.,,44064
C00003989,454 Southampton Ave.,,42088
C00003990,583 Annadale Drive,,47301
C00003991,173 Hawthorne Avenue,,44445
C00003992,8811 Chestnut Drive,,2144
C00003993,74 Sleepy Hollow Street,,43902
C00003994,8355 Rockcrest Ave.,,44807
C00003995,46 Proctor Street,,10055
C00003996,6 S. Hill Street,,46948
C00003997,26 Poplar Ave.,,49579
C00003998,59 La Sierra Court,,2171
C00003999,8337 North Del Monte Rd.,,47355
C00004000,409 Sycamore St.,,44372
C00004001,9055 Shub Farm St.,,1840
C00004002,9112 Marlborough St.,,40616
C00004003,48 Meadow Dr.,,46687
C00004004,831 Wayne Dr.,,41903
C00004006,7352 Bishop St.,,42248
C00004007,10 Carson Lane,,41520
C00004008,30 Devon St.,,48800
C00004009,15 Sheffield Ave.,,40496
C00004010,9011 Sutor Street,,40212
C00004011,575 53rd Lane,,41900
C00004012,160 Union Street,,2142
C00004013,947 Miles Rd.,,10006
C00004014,117 Prospect St.,,46620
C00004015,9661 Center St.,,2460
C00004016,7374 Broad St.,,49106
C00004017,943 Randall Mill Ave.,,47132
C00004018,9108 Washington Street,,48989
C00004019,24 Holly Drive,,44591
C00004020,18 Border Rd.,,46891
C00004021,9195 Sulphur Springs Road,,40797
C00004022,7492 Mayfield Ave.,,10010
C00004023,33 South Ridgeview Lane,,10115
C00004024,589 Lantern St.,,42290
C00004025,8507 Walnutwood St.,,49682
C00004026,7997 School St.,,10705
C00004027,155 East Shore St.,,42114
C00004028,7 Trout Lane,,45408
C00004029,44 Church Court,,43873
C00004030,12 Young Ave.,,42460
C00004031,102 Mulberry Ave.,,42584
C00004032,938 Hill Drive,,45754
C00004033,9290 Arlington Ave.,,1128
C00004034,8607 Cypress Ave.,,2303
C00004035,458 Piper St.,,2303
C00004036,9686 W. Bridgeton Ave.,,47324
C00004037,60 Talbot Drive,,10173
C00004040,6 East Westminster Ave.,,2171
C00004041,498 Hillside St.,,2171
C00004042,129 North Glendale Lane,,10171
C00004043,7755 Carriage Ave.,,40811
C00004044,8049 Ryan Avenue,,47325
C00004046,59 S. Bald Hill Drive,,10128
C00004047,638 Bank Ave.,,10175
C00004048,71 Thorne St.,,42253
C00004049,46 State Street,,49724
C00004050,94 La Sierra St.,,46831
C00004051,188 North Shore Road,,41004
C00004052,873 Pacific Drive,,43881
C00004053,70 Woodsman Ave.,,44354
C00004054,7837 Madison Drive,,49854
C00004055,983 Lincoln Avenue,,40203
C00004056,866 Arrowhead Street,,40104
C00004057,94 Helen St.,,43971
C00004059,7153 Foster Ave.,,49529
C00004060,8 South Trusel Drive,,46352
C00004061,431 Green Lake Avenue,,46417
C00004062,8592 Mayflower Dr.,,2144
C00004063,9772 Ashley Court,,2720
C00004064,17 Randall Mill Lane,,2720
C00004065,752 Bedford Drive,,42844
C00004066,742 East Homewood Lane,,42201
C00004067,7206 Brickell Street,,40477
C00004068,693 John Court,,43900
C00004069,9656 Boston Rd.,,48559
C00004070,54 Vermont Rd.,,45770
C00004071,260 Middle River Ave.,,45981
C00004072,107 Tallwood Street,,48114
C00004073,374 Buttonwood Road,,46563
C00004074,7071 Franklin Street,,42439
C00004075,99 Lakewood Street,,45182
C00004076,596 Tailwater Road,,49785
C00004077,790 Wall Street,,43472
C00004078,527 Cottage Street,,43723
C00004079,3A Indian Summer Drive,,47849
C00004080,99 Greystone Ave.,,48064
C00004081,1 Peg Shop Court,,2110
C00004082,997 Arrowhead St.,,2303
C00004083,75 North Bald Hill St.,,46643
C00004084,9739 Holly St.,,1853
C00004085,68 Richardson Dr.,,1853
C00004086,863 Newbridge Dr.,,46251
C00004087,40 Strawberry Street,,45751
C00004088,398 Wood Street,,42389
C00004089,8076 La Sierra St.,,43806
C00004090,8110 East Willow Road,,43080
C00004091,7459 E. Constitution Dr.,,49030
C00004092,7268 Hillcrest St.,,41269
C00004093,146 John St.,,10109
C00004094,22 Water Road,,46431
C00004095,7 Santa Clara St.,,46185
C00004096,7092 Lakewood Court,,43480
C00004098,715 Southampton Rd.,,46126
C00004099,8250 Wakehurst Street,,40059
C00004100,9225 Race St.,,41327
C00004101,40 Proctor Drive,,10163
C00004102,787 Smith Rd.,,49435
C00004103,9440 South Trusel Dr.,,44164
C00004104,8622 Pierce St.,,40091
C00004105,32 El Dorado Street,,45285
C00004106,95 Prince St.,,10101
C00004107,951 Talbot Dr.,,25652
C00004108,34 N. Pearl St.,,47289
C00004109,766 E. Princess St.,,44366
C00004112,595 Addison St.,,41922
C00004113,391 Water Road,,10705
C00004114,9 Edgewood Lane,,46171
C00004115,985 Vermont Ave.,,47995
C00004116,9 Hamilton Street,,40995
C00004117,8434 Bishop Lane,,46720
C00004118,9 Glen Ridge Avenue,,42653
C00004119,46 E. Princeton St.,,42509
C00004120,87 Alton Lane,,48680
C00004121,8459 Stillwater Ave.,,48040
C00004122,26 North Woodside Street,,45059
C00004123,396 Newcastle Ave.,,43562
C00004124,8374 North Atlantic Court,,40471
C00004125,97 SE. Belmont Drive,,49634
C00004126,754 Theatre Rd.,,42685
C00004127,8122 Heritage Ave.,,44777
C00004129,76 Valley Court,,14606
C00004131,650 Pine St.,,1609
C00004132,9571 Bowman Court,,42235
C00004133,8888 West Piper Ave.,,43793
C00004134,55 Fremont Lane,,10044
C00004136,719 Hickory Circle,,47314
C00004137,615 Holly Street,,49073
C00004138,8312 Purple Finch Ave.,,47281
C00004139,8344 South Cactus Ave.,,43129
C00004140,2 Logan St.,,43300
C00004141,11 Airport Rd.,,2111
